0.000362,0.000365,0.000367,0.000372,0.000463,0.000496,0.0005,0.000496,0.000475,0.000539,0.000554,0.000589,0.000668,0.000664,0.000736,0.000754,0.000774,0.000838,0.000863,0.000883,0.000927,0.000953,0.001086,0.001157,0.001154,0.001194,0.001251,0.001406,0.001451,0.001476,0.001584,0.00162,0.001709,0.001885,0.001906,0.001982,0.002098,0.002204,0.002338,0.002468,0.002593,0.002803,0.00291,0.003044,0.003111,0.003339,0.003495,0.003642,0.003884,0.004043,0.004169,0.004426,0.004782,0.004954,0.005141,0.005355,0.005724,0.006176,0.006451,0.006649,0.007057,0.007403,0.007565,0.008097,0.008426,0.009043,0.009438,0.009896,0.010274,0.010988,0.01174,0.012258,0.012768,0.013254,0.014097,0.014958,0.015799,0.016312,0.017069,0.017953,0.01917,0.019996,0.021007,0.022076,0.023195,0.024612,0.025832,0.02668,0.028275,0.029755,0.031078,0.033072,0.03421,0.036279,0.038255,0.040146,0.042363,0.044161,0.046699,0.048446
0.000345,0.000388,0.000387,0.000436,0.000441,0.000468,0.000493,0.000525,0.000527,0.000564,0.000597,0.000601,0.000686,0.000647,0.000711,0.000758,0.000762,0.000859,0.000855,0.000944,0.000914,0.001029,0.001096,0.001127,0.00117,0.001267,0.001333,0.001389,0.001391,0.001435,0.001589,0.001718,0.001733,0.001838,0.001944,0.001984,0.002124,0.002279,0.002382,0.002359,0.002549,0.002744,0.002784,0.003081,0.003156,0.003412,0.003481,0.003694,0.003926,0.003986,0.004269,0.00452,0.00469,0.00496,0.00536,0.005495,0.005702,0.005985,0.00629,0.006741,0.007,0.007465,0.007897,0.008219,0.00851,0.00908,0.009551,0.009737,0.010466,0.011067,0.011551,0.012367,0.012683,0.013627,0.013965,0.014694,0.015428,0.01646,0.017016,0.018082,0.018856,0.019922,0.020989,0.021844,0.023269,0.024353,0.025701,0.026972,0.02828,0.029641,0.031395,0.032731,0.034207,0.036109,0.037978,0.04031,0.042167,0.044581,0.046112,0.048798
0.000368,0.000396,0.000376,0.000417,0.000444,0.000473,0.000514,0.000474,0.000506,0.000585,0.000589,0.000604,0.000691,0.000664,0.00071,0.000736,0.000807,0.000814,0.000822,0.000931,0.001004,0.001016,0.001057,0.001127,0.00119,0.001217,0.001334,0.001417,0.001414,0.001559,0.001561,0.00165,0.001828,0.001882,0.00198,0.002012,0.002126,0.002165,0.002348,0.002519,0.002574,0.002658,0.002817,0.003058,0.003131,0.003326,0.003587,0.003575,0.003927,0.004094,0.004253,0.004491,0.004738,0.005009,0.005233,0.005512,0.005659,0.005941,0.006373,0.006644,0.007059,0.007473,0.007758,0.008247,0.008718,0.008832,0.009473,0.009782,0.010515,0.010985,0.011551,0.012102,0.01282,0.013454,0.014133,0.014824,0.015483,0.016247,0.017209,0.017729,0.019059,0.019904,0.020847,0.021992,0.023264,0.024549,0.025525,0.026971,0.028253,0.029925,0.031306,0.032754,0.034716,0.036122,0.037971,0.04023,0.042143,0.044104,0.046399,0.048645
0.000379,0.00037,0.000416,0.000421,0.000424,0.000467,0.000477,0.000533,0.000526,0.000574,0.000584,0.000654,0.000622,0.000718,0.000726,0.000702,0.00078,0.000817,0.000883,0.000948,0.000952,0.001071,0.001097,0.00108,0.001154,0.001288,0.001247,0.001277,0.001484,0.001487,0.00158,0.001702,0.001761,0.001773,0.001885,0.002091,0.002035,0.00227,0.002266,0.002436,0.002558,0.002733,0.002821,0.003043,0.003211,0.003367,0.003449,0.003691,0.003917,0.004143,0.00428,0.004551,0.004861,0.005036,0.005248,0.005597,0.005763,0.006064,0.006243,0.00662,0.007039,0.007536,0.007732,0.008046,0.008605,0.009131,0.009462,0.010052,0.010481,0.010911,0.011591,0.012385,0.012919,0.013344,0.014237,0.014789,0.015601,0.016125,0.01702,0.018049,0.018681,0.019878,0.020785,0.022056,0.023207,0.024423,0.02575,0.027156,0.028221,0.029572,0.031039,0.032689,0.034178,0.036295,0.038164,0.040065,0.042191,0.044358,0.046251,0.048833
0.000373,0.000363,0.000396,0.000402,0.000456,0.000434,0.000459,0.0005,0.000552,0.000578,0.00058,0.000631,0.00065,0.000666,0.000736,0.000788,0.000737,0.000846,0.000834,0.000992,0.000933,0.001021,0.001079,0.0012,0.001181,0.001262,0.001274,0.001427,0.001462,0.001519,0.001632,0.001601,0.001708,0.001874,0.001949,0.002066,0.002217,0.002268,0.00234,0.002478,0.002535,0.002689,0.002796,0.003015,0.003267,0.00339,0.003543,0.003708,0.003868,0.004059,0.004239,0.004705,0.004796,0.005004,0.005287,0.005507,0.005812,0.006042,0.006423,0.006662,0.007029,0.007426,0.007786,0.008141,0.008392,0.009012,0.00951,0.009956,0.010564,0.010816,0.011611,0.012248,0.012866,0.013568,0.014049,0.014782,0.015595,0.016289,0.017117,0.01808,0.019328,0.019826,0.021106,0.022324,0.02337,0.024347,0.025608,0.026918,0.028255,0.029731,0.031154,0.032532,0.034398,0.036074,0.037856,0.040031,0.041876,0.044018,0.046353,0.048247
0.00036,0.000381,0.0004,0.000424,0.000449,0.000439,0.000503,0.000502,0.000494,0.00059,0.000601,0.000592,0.000669,0.000686,0.000759,0.000778,0.000849,0.000807,0.000859,0.000877,0.00098,0.000988,0.00111,0.001086,0.001159,0.001308,0.00133,0.001385,0.001394,0.001511,0.001521,0.001597,0.001819,0.001802,0.00201,0.002059,0.002155,0.002256,0.002353,0.002498,0.002602,0.002768,0.002907,0.003023,0.003248,0.00332,0.003556,0.003795,0.003929,0.004128,0.004321,0.004413,0.004735,0.005064,0.005132,0.005524,0.005597,0.006126,0.006258,0.006509,0.007029,0.007532,0.00773,0.008275,0.008579,0.008968,0.009404,0.009915,0.010545,0.010998,0.011583,0.012088,0.012772,0.013378,0.014098,0.014809,0.015459,0.016404,0.017188,0.018003,0.019011,0.019883,0.02123,0.021989,0.023134,0.024489,0.025451,0.026989,0.028167,0.029601,0.031421,0.032992,0.034359,0.036122,0.03833,0.039975,0.041927,0.044028,0.045939,0.048911
0.000374,0.000357,0.000357,0.000421,0.000455,0.000462,0.000504,0.000485,0.000545,0.000557,0.000543,0.000604,0.000664,0.000683,0.000714,0.000811,0.000788,0.000875,0.000847,0.00094,0.000964,0.000996,0.001074,0.001116,0.001176,0.001277,0.001335,0.00142,0.001513,0.001523,0.001553,0.001736,0.001725,0.001837,0.001988,0.002077,0.002147,0.002326,0.00241,0.002505,0.002646,0.002701,0.002959,0.003098,0.003199,0.003177,0.00349,0.003708,0.003917,0.004153,0.004343,0.004544,0.004692,0.004962,0.005172,0.005487,0.005784,0.006131,0.00657,0.006743,0.006916,0.007393,0.007719,0.008177,0.008546,0.008872,0.009442,0.010053,0.010433,0.011098,0.011679,0.012353,0.012884,0.013315,0.01403,0.014825,0.015573,0.01638,0.017407,0.018008,0.019018,0.020261,0.020838,0.022246,0.023179,0.024511,0.025373,0.026895,0.028304,0.029529,0.031063,0.032525,0.034315,0.036292,0.037728,0.03997,0.042044,0.044065,0.04628,0.048301
0.000331,0.000346,0.000391,0.000415,0.000433,0.000455,0.000461,0.00049,0.000566,0.000555,0.000556,0.000636,0.000667,0.000693,0.000725,0.00074,0.000813,0.000861,0.000864,0.000961,0.000979,0.001044,0.001106,0.001093,0.001214,0.001277,0.001327,0.001413,0.00145,0.001564,0.001615,0.001736,0.001724,0.001895,0.001903,0.002146,0.002149,0.002308,0.002453,0.002575,0.002729,0.002795,0.002922,0.003018,0.003212,0.003322,0.003539,0.003628,0.003883,0.004102,0.004326,0.004568,0.004695,0.004986,0.005353,0.005611,0.00572,0.005957,0.006388,0.006847,0.007195,0.00755,0.007749,0.008279,0.008607,0.009084,0.009527,0.009779,0.010367,0.011064,0.011754,0.012346,0.0128,0.013305,0.014005,0.014956,0.01558,0.01652,0.016979,0.018168,0.019005,0.019996,0.020736,0.021949,0.023053,0.024446,0.025561,0.026613,0.028151,0.029839,0.031099,0.03264,0.034475,0.036197,0.037828,0.039916,0.041736,0.043786,0.046063,0.048766
0.000367,0.000382,0.000406,0.000449,0.000466,0.000471,0.000516,0.000503,0.000494,0.000556,0.000598,0.000663,0.000699,0.00069,0.000698,0.000791,0.000773,0.000882,0.000907,0.000922,0.000979,0.001057,0.001091,0.001074,0.001164,0.001242,0.001333,0.001372,0.001448,0.001525,0.00159,0.001695,0.001778,0.001853,0.00197,0.002135,0.00207,0.002326,0.002337,0.0025,0.002586,0.002798,0.002822,0.003105,0.00322,0.003484,0.00355,0.003648,0.003866,0.004142,0.004291,0.004595,0.004879,0.004911,0.005344,0.005487,0.00567,0.00609,0.006391,0.006794,0.00705,0.007396,0.007735,0.008243,0.008489,0.00913,0.009431,0.009924,0.01068,0.011046,0.011622,0.012223,0.013033,0.013313,0.014416,0.014795,0.015682,0.01628,0.017223,0.01805,0.018949,0.019896,0.02093,0.022349,0.023102,0.024381,0.025472,0.026826,0.028471,0.029916,0.030993,0.032827,0.034108,0.036354,0.037946,0.03953,0.041557,0.043787,0.046155,0.048245
0.000361,0.000407,0.000398,0.00041,0.00046,0.000458,0.000502,0.000514,0.000541,0.000541,0.000636,0.000614,0.000648,0.000669,0.000736,0.000742,0.000863,0.000863,0.000893,0.000939,0.000973,0.001018,0.00106,0.001188,0.001193,0.001295,0.001323,0.001367,0.001431,0.001565,0.001649,0.001641,0.001708,0.001815,0.001925,0.002044,0.002151,0.00228,0.002405,0.002562,0.002649,0.002718,0.003009,0.003025,0.003203,0.003409,0.003574,0.003649,0.003925,0.004143,0.004347,0.004639,0.004743,0.005021,0.005348,0.005626,0.005775,0.006146,0.006561,0.006699,0.007092,0.007452,0.007883,0.008269,0.008537,0.009033,0.009672,0.010042,0.010487,0.011177,0.01158,0.012117,0.012717,0.013599,0.014156,0.014961,0.015601,0.016441,0.017411,0.018064,0.018931,0.019815,0.020933,0.022011,0.023009,0.024455,0.02603,0.026668,0.028176,0.029508,0.031223,0.032726,0.034009,0.036086,0.037884,0.039888,0.041388,0.043937,0.045722,0.048313
